UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179728001,2007-05-21T06:13:21Z,31.340317,121.222371,5.141,2.226,0,0,No Data,No Data
1179728008,2007-05-21T06:13:28Z,31.340453,121.222476,4.9,2.244143,0,0,No Data,No Data
1179728016,2007-05-21T06:13:36Z,31.340636,121.222577,4.544,2.266735,0,0,No Data,No Data
1179728024,2007-05-21T06:13:44Z,31.340842,121.222615,4.136,2.290016,0,0,No Data,No Data
1179728034,2007-05-21T06:13:54Z,31.341079,121.222599,4.049,2.316453,0,0,No Data,No Data
1179728043,2007-05-21T06:14:03Z,31.341268,121.222463,3.955,2.341131,0,0,No Data,No Data
1179728054,2007-05-21T06:14:14Z,31.341488,121.222234,3.5,2.373861,0,0,No Data,No Data
1179728069,2007-05-21T06:14:29Z,31.341787,121.221989,3.009,2.414502,0,0,No Data,No Data
1179728082,2007-05-21T06:14:42Z,31.342077,121.221858,3.333,2.449155,0,0,No Data,No Data
1179728094,2007-05-21T06:14:54Z,31.342349,121.221667,3.639,2.484469,0,0,No Data,No Data
1179728106,2007-05-21T06:15:06Z,31.342612,121.221487,3.949,2.518467,0,0,No Data,No Data
1179728119,2007-05-21T06:15:19Z,31.342871,121.221287,4.193,2.55302,0,0,No Data,No Data
1179728130,2007-05-21T06:15:30Z,31.343086,121.221105,4.505,2.582588,0,0,No Data,No Data
1179728141,2007-05-21T06:15:41Z,31.343346,121.220949,4.974,2.615195,0,0,No Data,No Data
1179728154,2007-05-21T06:15:54Z,31.343630,121.220762,4.177,2.651502,0,0,No Data,No Data
1179728168,2007-05-21T06:16:08Z,31.343936,121.220571,3.378,2.690191,0,0,No Data,No Data
1179728181,2007-05-21T06:16:21Z,31.344211,121.220379,3.029,2.725812,0,0,No Data,No Data
1179728191,2007-05-21T06:16:31Z,31.344424,121.220208,3.232,2.754531,0,0,No Data,No Data
1179728199,2007-05-21T06:16:39Z,31.344404,121.219989,3.289,2.775401,0,0,No Data,No Data
1179728206,2007-05-21T06:16:46Z,31.344329,121.219791,3.244,2.795949,0,0,No Data,No Data
1179728213,2007-05-21T06:16:53Z,31.344213,121.219661,3.079,2.813713,0,0,No Data,No Data
1179728221,2007-05-21T06:17:01Z,31.344104,121.219462,3.048,2.836109,0,0,No Data,No Data
1179728228,2007-05-21T06:17:08Z,31.344102,121.219243,3.07,2.85686,0,0,No Data,No Data
1179728241,2007-05-21T06:17:21Z,31.344302,121.218943,3.776,2.893102,0,0,No Data,No Data
1179728251,2007-05-21T06:17:31Z,31.344528,121.218839,4.312,2.920153,0,0,No Data,No Data
1179728262,2007-05-21T06:17:42Z,31.344790,121.218856,4.684,2.949384,0,0,No Data,No Data
1179728270,2007-05-21T06:17:50Z,31.344977,121.218935,4.961,2.97162,0,0,No Data,No Data
1179728282,2007-05-21T06:18:02Z,31.345222,121.219149,4.471,3.005749,0,0,No Data,No Data
1179728291,2007-05-21T06:18:11Z,31.345370,121.219359,3.982,3.031721,0,0,No Data,No Data
1179728307,2007-05-21T06:18:27Z,31.345457,121.219806,3.555,3.075392,0,0,No Data,No Data
1179728318,2007-05-21T06:18:38Z,31.345444,121.220128,3.559,3.106126,0,0,No Data,No Data
1179728335,2007-05-21T06:18:55Z,31.345289,121.220589,3.682,3.153264,0,0,No Data,No Data
1179728346,2007-05-21T06:19:06Z,31.345101,121.220838,3.267,3.184849,0,0,No Data,No Data
1179728367,2007-05-21T06:19:27Z,31.344688,121.221183,4.262,3.241322,0,0,No Data,No Data
1179728384,2007-05-21T06:19:44Z,31.344300,121.221415,5.097,3.289854,0,0,No Data,No Data
1179728405,2007-05-21T06:20:05Z,31.343870,121.221741,5.407,3.346845,0,0,No Data,No Data
1179728423,2007-05-21T06:20:23Z,31.343495,121.222066,4.142,3.398756,0,0,No Data,No Data
1179728442,2007-05-21T06:20:42Z,31.343098,121.222356,3.762,3.450832,0,0,No Data,No Data
1179728458,2007-05-21T06:20:58Z,31.342771,121.222628,4.19,3.495472,0,0,No Data,No Data
1179728473,2007-05-21T06:21:13Z,31.342457,121.222876,4.068,3.537601,0,0,No Data,No Data
1179728490,2007-05-21T06:21:30Z,31.342098,121.223136,3.358,3.584631,0,0,No Data,No Data
1179728503,2007-05-21T06:21:43Z,31.341836,121.223361,3.054,3.620818,0,0,No Data,No Data
1179728525,2007-05-21T06:22:05Z,31.341377,121.223683,4.243,3.680379,0,0,No Data,No Data
1179728539,2007-05-21T06:22:19Z,31.341084,121.223924,4.825,3.720223,0,0,No Data,No Data
1179728554,2007-05-21T06:22:34Z,31.340772,121.224136,4.933,3.760326,0,0,No Data,No Data
1179728565,2007-05-21T06:22:45Z,31.340556,121.224339,5.013,3.791119,0,0,No Data,No Data
1179728579,2007-05-21T06:22:59Z,31.340260,121.224563,5.442,3.830351,0,0,No Data,No Data
1179728594,2007-05-21T06:23:14Z,31.339941,121.224781,5.989,3.871433,0,0,No Data,No Data
1179728607,2007-05-21T06:23:27Z,31.339667,121.225000,5.403,3.908361,0,0,No Data,No Data
1179728620,2007-05-21T06:23:40Z,31.339412,121.225250,4.214,3.94542,0,0,No Data,No Data
1179728636,2007-05-21T06:23:56Z,31.339079,121.225483,3.624,3.988627,0,0,No Data,No Data
1179728653,2007-05-21T06:24:13Z,31.338714,121.225770,3.966,4.037576,0,0,No Data,No Data
1179728672,2007-05-21T06:24:32Z,31.338314,121.226078,4.319,4.090827,0,0,No Data,No Data
1179728689,2007-05-21T06:24:49Z,31.337979,121.226333,4.685,4.135316,0,0,No Data,No Data
1179728702,2007-05-21T06:25:02Z,31.337691,121.226543,4.424,4.173086,0,0,No Data,No Data
1179728716,2007-05-21T06:25:16Z,31.337413,121.226770,4.104,4.210809,0,0,No Data,No Data
1179728728,2007-05-21T06:25:28Z,31.337156,121.226954,4.412,4.244288,0,0,No Data,No Data
1179728742,2007-05-21T06:25:42Z,31.336882,121.227188,4.741,4.28201,0,0,No Data,No Data
1179728756,2007-05-21T06:25:56Z,31.336582,121.227401,4.888,4.321027,0,0,No Data,No Data
1179728769,2007-05-21T06:26:09Z,31.336290,121.227621,4.84,4.359651,0,0,No Data,No Data
1179728779,2007-05-21T06:26:19Z,31.336098,121.227803,5.048,4.387153,0,0,No Data,No Data
1179728788,2007-05-21T06:26:28Z,31.335884,121.227775,4.723,4.411011,0,0,No Data,No Data
1179728800,2007-05-21T06:26:40Z,31.335865,121.227423,3.949,4.44453,0,0,No Data,No Data
1179728800,2007-05-21T06:26:40Z,31.335869,121.227417,3.949,4.445314,0,0,No Data,No Data
1179728811,2007-05-21T06:26:51Z,31.336029,121.227151,3.915,4.476243,0,0,No Data,No Data
1179728823,2007-05-21T06:27:03Z,31.336279,121.226968,4.239,4.509098,0,0,No Data,No Data
1179728844,2007-05-21T06:27:24Z,31.336685,121.226566,5.217,4.568273,0,0,No Data,No Data
1179728861,2007-05-21T06:27:41Z,31.337029,121.226289,5.469,4.614768,0,0,No Data,No Data
1179728877,2007-05-21T06:27:57Z,31.337358,121.226013,5.738,4.659861,0,0,No Data,No Data
1179728892,2007-05-21T06:28:12Z,31.337663,121.225782,5.557,4.700386,0,0,No Data,No Data
1179728905,2007-05-21T06:28:25Z,31.337918,121.225559,4.832,4.735822,0,0,No Data,No Data
1179728919,2007-05-21T06:28:39Z,31.338173,121.225250,4.249,4.776728,0,0,No Data,No Data
1179728933,2007-05-21T06:28:53Z,31.338228,121.224843,4.266,4.815919,0,0,No Data,No Data
1179728945,2007-05-21T06:29:05Z,31.338150,121.224513,4.547,4.848381,0,0,No Data,No Data
1179728961,2007-05-21T06:29:21Z,31.338045,121.224078,4.622,4.891261,0,0,No Data,No Data
1179728977,2007-05-21T06:29:37Z,31.337925,121.223614,4.496,4.937294,0,0,No Data,No Data
1179728999,2007-05-21T06:29:59Z,31.337762,121.223015,5.207,4.997001,0,0,No Data,No Data
1179729017,2007-05-21T06:30:17Z,31.337650,121.222489,6.448,5.04851,0,0,No Data,No Data
1179729038,2007-05-21T06:30:38Z,31.337546,121.221890,6.183,5.106613,0,0,No Data,No Data
1179729055,2007-05-21T06:30:55Z,31.337442,121.221398,5.262,5.154778,0,0,No Data,No Data
1179729073,2007-05-21T06:31:13Z,31.337354,121.220899,4.132,5.203119,0,0,No Data,No Data
1179729090,2007-05-21T06:31:30Z,31.337264,121.220405,3.709,5.251146,0,0,No Data,No Data
1179729106,2007-05-21T06:31:46Z,31.337121,121.219976,3.134,5.294859,0,0,No Data,No Data
1179729125,2007-05-21T06:32:05Z,31.337029,121.219443,3.917,5.346545,0,0,No Data,No Data
1179729143,2007-05-21T06:32:23Z,31.336979,121.218895,3.928,5.398863,0,0,No Data,No Data
